Clinics,Description,Category,City,Country,rating,Review,Address,Phone_number,Availability,Site_url,Status_working
Hamburg Family Eye Care,· Eye care center,Ophthalmology  clinics,Hamburg,Germany,4.6,-9,"Hamburg, PA, United States",· +1 610-562-4548,,⋅ Opens 9 AM Mon,http://www.hamburgfamilyeyecare.com/
Dr. med. Bertram Machnik,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,4.9,-23,Wellingsbütteler Markt 1,· +49 40 53630727,,⋅ Opens 8 AM Mon,https://www.dr-machnik.de/
ZEISS VISION EXPERTE - VISION CENTER Hamburg - Optometrie und Augenoptik,· Optometrist,Ophthalmology  clinics,Hamburg,Germany,4.8,-124,"Galleria Passage, Große Bleichen 21",· +49 40 53542307,,⋅ Opens 11 AM Mon,https://visioncenterhamburg.com/
nordBLICK Augenlaser - Augenlaserzentrum Hamburg,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,5,-8,"Campus am, Mittelweg 110A",#ERROR!,,,https://augenlasern-nordblick.de/
PROF. DR. MED. GISBERT RICHARD,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,3.4,-18,Neuer Wall 77,· +49 40 76757376,,⋅ Opens 9 AM Mon,https://www.ophthalmologikum.net/
Dr. Alexander Wegent,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,4.1,-54,"Augenzentrum Hoheluft-Eppendorf, Hoheluftchaussee 54-56",· +49 40 42937744,,⋅ Opens 8:30 AM Mon,https://www.hamburg-augen.de/
Opticians Salmen Inh. Terlau Optics GmbH,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,5,-129,Colonnaden 20,· +49 40 344600,,⋅ Opens 10 AM Mon,http://optiker-salmen.de/
Peter Schwabedissen & Partner,· Ophthalmologist,Ophthalmology  clinics,Hamburg,Germany,4,-32,Schloßstraße 8A,· +49 40 68267336,,⋅ Opens 10 AM Mon,https://www.augenarzt-marienthal.de/
Esthétique du Nord | Plastische Chirurgie | Schönheitschirurgie | Hamburg,· Plastic surgery clinic,Dermatology clinics,Hamburg,Germany,5,-20,5 Mönckebergstraße,· 015560 360497,,⋅ Opens 11 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiPu5WwkvuLAxUtgoMHHfcyCUsYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI33kJkmWQ9ZzCaA5cC-dbLTOqOHV9fpsZlB_N1HBwsW1JZi7F2yidMaAmMBEALw_wcB&ohost=www.google.com&cid=CAESVeD2TD00a4jxOpruD_Oli3emRBPdQfzdrfWwt0Mdzora6lWhwjkCBPg04v7EF2ROjR_sK19NbJgIS-l3Llo8M6c4ohWBA8lXKZrwj5WheIuoUe6wta4&sig=AOD64_3tADUcLAWNT6nXubnMzGmYsYcdHQ&q=&ctype=99&ved=2ahUKEwjA7I-wkvuLAxVtywIHHb5ZOKcQhKwBegQIHRAP&adurl=
Dr. med. Susanne Steinkraus,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.8,-138,"Hamburg, Germany",· +49 40 79725105,,⋅ Opens 8 AM Mon,https://www.dermatologikum-eppendorf.de/
Dermatologikum Hamburg,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.6,-323,"Hamburg, Germany",· +49 40 3510750,,⋅ Opens 7:30 AM Mon,https://www.dermatologikum.de/
Dr. med. Max Wächtler,· Dermatologist,Dermatology clinics,Hamburg,Germany,5,-86,"Hamburg, Germany",· +49 40 743250626,,⋅ Opens 8 AM Mon,https://www.eterno.health/specialists/dr-med-max-wachtler
MVZ Dermatologie am Neuen Wall,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.8,-124,"Hamburg, Germany",· +49 40 53056690,,⋅ Opens 8 AM Mon,https://derma-neuerwall.de/
"Hamburg Dermatologie Privatpraxis, Hautarzt Hamburg | Dr. Daniela Wiebels, J. Giraldo, S. Deymann, Dr. Naumann, Dr. Zilberman",· Dermatologist,Dermatology clinics,Hamburg,Germany,4.8,-85,"Hamburg, Germany",· +49 40 298138960,,⋅ Opens 8 AM Mon,http://www.hamburg-dermatologie.com/
Schweiger Dermatology Group - Hamburg,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.6,-362,"Hamburg, NY, United States",· +1 716-202-4190,,⋅ Opens 7 AM Mon,https://www.schweigerderm.com/location/new-york/hamburg/
Skin Biology Center Hamburg,· Cosmetics store,Dermatology clinics,Hamburg,Germany,4.9,-8,"Hamburg, Germany",· +49 40 3509033,,⋅ Opens 11 AM Tue,http://www.sbc-hamburg.de/
Skin Treatment Institut Hamburg,· Facial spa,Dermatology clinics,Hamburg,Germany,4.8,-17,"Hamburg, Germany",· +49 40 79724370,,⋅ Opens 8 AM Mon,https://www.skin-institut.de/
Dermatology practice dr. med. Olga Linewitsch,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.5,-144,"Hamburg, Germany",· +49 40 343304,,⋅ Opens 8:30 AM Mon,http://hautarztpraxis-linewitsch.de/
Frau Ulrike Stephan | Dermatologin,· Dermatologist,Dermatology clinics,Hamburg,Germany,4,-91,"Hamburg, Germany",· +49 40 247242,,⋅ Opens 9 AM Mon,http://www.hautarztpraxis-ulrike-stephan.de/
Kosmed-Klinik jetzt Dermatologikum Aesthetics,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.6,-115,"Hamburg, Germany",· +49 40 351075550,,⋅ Opens 10 AM Mon,https://www.dermatologikum-aesthetics.de/
Hautarzt Hamburg - Dr. med. Anna Brandenburg - Privatpraxis,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.9,-120,"Hamburg, Germany",· +49 40 46774627,,⋅ Opens 8 AM Mon,https://www.dr-anna-brandenburg.de/de
Hautarztpraxis at Blankenese station,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.2,-124,"Hamburg, Germany",· +49 40 300337550,,⋅ Opens 8 AM Mon,http://www.hautarztpraxis-blankenese.de/
Dermatologist Center Dr. Eva Meigel & Assoc. Dr. Esther Coors,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.8,-28,"Hamburg, Germany",· +49 40 367074,,⋅ Opens 8:30 AM Mon,https://www.hautarzt-zentrum.de/
Dr. Negin Pakravesh,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.9,-9,"Hamburg, Germany",· +49 40 84303743,,⋅ Opens 9 AM Mon,http://www.thepureway.de/
FIRSTMEDICA,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.9,-168,"Hamburg, Germany",· +49 40 537977177,,⋅ Opens 10 AM Mon,http://www.firstmedica.de/
Dermatology in Eppendorf,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.7,-60,"Hamburg, Germany",· +49 40 70708150,,⋅ Opens 8 AM Mon,http://www.dermatologie-eppendorf.de/
Esthétique du Nord | Plastische Chirurgie | Schönheitschirurgie | Hamburg,· Plastic surgery clinic,Dermatology clinics,Hamburg,Germany,5,-20,Hamburg,· 015560 360497,,⋅ Opens 11 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjdvPe3kvuLAxVHg4MHHanvOJoYABAAGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0HA7jgEkyH0kL4S8EA3vDVLF3zyJtfYhtzwn3Y7ckPL9oke1OjqkUaAqXeEALw_wcB&ohost=www.google.com&cid=CAESVeD2pLrb_sQjgOEswJ6eXysItAODY0g9HOpiQNdwFfxCL7n0pcZulZBmMLWnHh7SQg3UTlO7f66cofhUMG-ZOZqUuENpqVeOXtbUTxs9ZSZJW9ZiY4U&sig=AOD64_0z1Kr-AsqI_TkZwTxepe8M9g3HGA&q=&ctype=99&ved=2ahUKEwjrgvK3kvuLAxXThP0HHai6FRs4FBCErAF6BAgeEA8&adurl=
Prof. Dr. med. Volker Steinkraus,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.3,-22,"Hamburg, Germany",· +49 40 3510750,,⋅ Opens 7:30 AM Mon,http://www.dermatologikum.de/impressum/
CUTANEUM Fuhlsbüttel,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.7,-26,"Hamburg, Germany",· +49 40 597733,,⋅ Opens 8 AM Mon,https://www.cutaneum.de/
Eterno Hamburg,· Medical Center,Dermatology clinics,Hamburg,Germany,4.2,-56,"Hamburg, Germany",,,⋅ Opens 7:15 AM Mon,https://www.eterno.health/standorte/hamburg-kaufmannshaus
Dr. med. Birgit Bleßmann-Gurk,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.6,-9,"Hamburg, Germany",.+49 40 401135300,,,https://www.derma-hamburg.de/
Dr. med. Aresu Naderi - Privatpraxis,· Dermatologist,Dermatology clinics,Hamburg,Germany,5,-19,"Hamburg, Germany",· +49 40 55578188,,⋅ Opens 8 AM Mon,http://www.dermatologie-nienstedten.de/
CUTANEUM,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.8,-69,"Hamburg, Germany",· +49 40 616172,,⋅ Opens 8 AM Mon,http://www.cutaneum.de/
Dr. med. Dipl.-Biol. Matthias Kießling,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.3,-27,"Hamburg, Germany",· +49 40 342692,,⋅ Opens 8 AM Mon,http://www.drkiessling.de/
Skin Care GmbH & Co KG,· Facial spa,Dermatology clinics,Hamburg,Germany,4.8,-6,"Hamburg, Germany",· +49 40 37518155,,⋅ Opens 9 AM Mon,http://www.skincare.hamburg/
Dermatologie am Falkenried,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.6,-30,"Hamburg, Germany",· +49 40 464611,,⋅ Opens 8:30 AM Mon,http://www.dermatologie-am-falkenried.de/
Dr. med. Stefan Krauße,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.9,-117,"Hamburg, Germany",· +49 40 479682,,⋅ Opens 8 AM Mon,https://www.drkrausse.de/
Private Hautarztpraxis Maija Klewenhagen Fachärztin für Hautkrankheiten und Allergologie,· Dermatologist,Dermatology clinics,Hamburg,Germany,4.7,-15,"Hamburg, Germany",.+49 40 5592816,,,http://hautarzt-blankenese.de/
Hautarztpraxis Dr. Buck,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.1,-97,"Hamburg, Germany",· +49 40 597733,,⋅ Opens 9 AM Mon,https://www.cutaneum.de/praxis
Dermatologische Praxis Dr. Berg & Kollegen,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.8,-103,"Hamburg, Germany",· +49 40 4800220,,⋅ Opens 8 AM Mon,https://www.hautarzt-hamburg-eppendorf.de/
Elbdermatologie MVZ,· Dermatologist,Dermatology clinics,Hamburg,Germany,3.6,-144,"Hamburg, Germany",· +49 40 8314078,,⋅ Opens 9 AM Mon,http://www.elbdermatologie.de/
Herr Dr. med. Wolfgang Kimmig,· Dermatologist,Dermatology clinics,Hamburg,Germany,5,-6,"Hamburg, Germany",· +49 40 741052638,,⋅ Opens 8 AM Mon,https://www.dr-kimmig.de/
Clinic Dr. Meyer-Walters,· Skin care clinic,Dermatology clinics,Hamburg,Germany,5,-20,"Hamburg, Germany",· +49 40 41910120,,⋅ Opens 9 AM Mon,http://www.plastischer-chirurg-hamburg.de/
"MUDr. Malte Buchholz, Individuelle Orthopädie",· Orthopaedic surgeon,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.6,-46,9 Nienstedtener Straße,· 040 81997998,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwialqbpkvuLAxVCgoMHHeNUJTcYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI32EmQ0RTOZ3wUlm3kT0T8RgudQ0Ox26mvsrzNZatPi6OAb5W4ix7kaAiS1EALw_wcB&ohost=www.google.com&cid=CAESVeD2D9CfR6Q5Tr_IOLSkDdGhdGKWOp_S92yCqdPypPjz0MAeIiOsa8e9pq7CJS8lQUcis2U5PjmB2k8b-8g38raN0vPJckuwE_m2d4fbtvsstM_AE8E&sig=AOD64_0NTrB1WF8YbBfOZDuptQ8m14PyUA&q=&ctype=99&ved=2ahUKEwj4u5_pkvuLAxWDzwIHHTuiF9gQhKwBegQIHxAP&adurl=
Buffalo Rehab Group,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.9,-114,"Hamburg, NY, United States",· +1 716-649-1618,,⋅ Opens 7 AM Mon,https://buffalorehab.com/physicaltherapylocations/village-hamburg?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_content=hamburg-village
Therapiezentrum Orthophysio,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.4,-14,"Hamburg, Germany",.+49 40 46636012,,,https://orthophysio-hamburg.de/kontakt/
Buffalo Rehab Group,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-147,"Hamburg, NY, United States",· +1 716-646-1100,,⋅ Opens 7 AM Mon,https://buffalorehab.com/physicaltherapylocations/hamburg-ny/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_content=camp-road
Good Shepherd Physical Therapy - Hamburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.8,-17,"Hamburg, PA, United States",· +1 610-562-3523,,⋅ Opens 7:30 AM Mon,https://www.goodshepherdrehab.org/location/hamburg/
Physical Therapy at St. Luke's - Hamburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-65,"Hamburg, PA, United States",· +1 610-628-7204,,⋅ Opens 7 AM Mon,http://www.stlukespt.com/
Endo Rehazentrum GmbH,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.6,-28,"Hamburg, Germany",· +49 40 31971040,,⋅ Opens 7:30 AM Mon,https://www.helios-gesundheit.de/standorte-angebote/kliniken/hamburg-endo-reha/
Schön Klinik Therapie- und Trainingszentrum Hamburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.8,-5,"Hamburg, Germany",· +49 40 20927360,,⋅ Opens 7:30 AM Mon,https://www.schoen-klinik.de/therapie-und-trainingszentrum-hamburg?utm_source=Google&utm_medium=Yext&y_source=1_MzY3OTI4MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
RehaCentrum Hamburg GmbH (am UKE),· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,3.3,-65,"Hamburg, Germany",.+49 40 2530630,,,http://www.rehahamburg.de/
REHA Center at Hammonia - Bad GmbH,· Rehabilitation center,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,3.4,-44,"Hamburg, Germany",· +49 40 28410280,,⋅ Opens 7 AM Mon,http://www.reha-hammonia-bad.de/
nb-PHYSIOTHERAPY,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.8,-157,"Hamburg, Germany",· +49 40 23166234,,⋅ Opens 7 AM Mon,https://novotergum.de/hamburg-berliner-tor/
Phoenix Physical Therapy,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.9,-58,"Hamburg, PA, United States",· +1 484-660-3139,,⋅ Opens 7:30 AM Mon,https://phoenixphysicaltherapy.com/hamburg/?utm_source=extnet&utm_medium=Yext
Reha Osterstraße GmbH,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.1,-47,"Hamburg, Germany",· +49 40 43273800,,⋅ Opens 7 AM Mon,http://www.reha-osterstrasse.de/
Medisport GmbH Hamburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-72,"Hamburg, Germany",· +49 40 18076862,,⋅ Opens 8 AM Mon,https://medisport-hamburg.de/
Brierwood Physical Therapy,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-20,"Hamburg, NY, United States",· +1 716-649-0444,,⋅ Opens 8 AM Mon,http://brierwoodpt.com/
"Herakles Therapiezentrum Hamburg GmbH | Physiotherapie, Krankengymnastik",· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.8,-107,"Hamburg, Germany",· +49 40 20972918,,⋅ Opens 7 AM Mon,http://www.herakles-therapiezentrum.de/
PHYSIOVISION l. Stellingen,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.9,-187,"Hamburg, Germany",· +49 40 18294810,,⋅ Opens 7 AM Mon,http://www.physiovision.org/
Hamburg Physical Therapy,· Physical therapist,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.7,-12,"Hamburg, NY, United States",· +1 716-648-5211,,⋅ Opens 8 AM Mon,http://www.hamburgpt.com/
Therapiezentrum Eilbek,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.5,-140,"Hamburg, Germany",· +49 40 38679238,,⋅ Opens 7 AM Mon,http://www.therapiezentrum-eilbek.de/
Art Physiotherapy,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-4,"Hamburg, Germany",,,⋅ Opens 8 AM Mon,https://art-physiotherapy.de/
"MUDr. Malte Buchholz, Individuelle Orthopädie",· Orthopaedic surgeon,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,4.6,-46,9 Nienstedtener Straße,· 040 81997998,,⋅ Opens 8 AM Mon,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiF4PHtkvuLAxV0lYMHHRWGD8EYABAIGgJlZg&co=1&gclid=Cj0KCQiA8q--BhDiARIsAP9tKI0t5o9Qze-NFI1bkUEWvP-Ntp6DP16sK3yGrEurqL45WAP4nvLfs6UaApVuEALw_wcB&ohost=www.google.com&cid=CAESVeD2GgNaUZ2LLv_Cy25apdvHMTJ7OsBcWJx42ZLk91-Vj0JAl2xLFVXwaIAw0F19vpbW5Z31D-B5VxN5kL0ikxiCv4PsKXLyZfKv2EkvGldkInA3Pnw&sig=AOD64_0xChyqP4K4nk0NxagjFu4Zwabd2w&q=&ctype=99&ved=2ahUKEwjXsOvtkvuLAxVqRvEDHRUaAnQ4FBCErAF6BAgKEA8&adurl=
Athletico Physical Therapy - Hamburg,· Physical therapy clinic,Physical Therapy & Rehabilitation Clinic,Hamburg,Germany,5,-102,10020 Professional Centre Dr,· +1 810-893-7623,,⋅ Opens 7 AM Mon,https://www.athletico.com/locations/hamburg/?utm_source=google-hamburg&utm_medium=web&utm_campaign=google-listings
